Burst = 1,Burst = 5,Burst = 10,Burst = 15,Burst = 20
0.0401978870003212,0.0416984719493248,0.0414834462133185,0.0390089033704342,0.039802390872867
0.0399929863775231,0.040118689795132,0.0422281667263623,0.0413317794488869,0.0386667759393139
0.0390798311353637,0.03992127934244,0.0407588464516429,0.0401807770771296,0.0386726715857789
0.0434836291178714,0.0415527575528449,0.0404484876561816,0.0391190578774524,0.0414664782934694
0.0416796896954212,0.0414146559027019,0.0393370563520454,0.0414857384070382,0.0397408921276384
0.0421413620099228,0.0418038903739249,0.0399377133890225,0.0411440297550974,0.04072516541718
0.0393908857654091,0.0402574323529305,0.0405734603760571,0.039035586850393,0.0405600087579998
0.0368966849443053,0.0401155965990594,0.0390139199092215,0.0411512705139068,0.0398809292806256
0.0408751874136411,0.0416867344819367,0.040955415934778,0.0387355108788084,0.0387256298759245
0.0401501277505164,0.0379576552327606,0.0377929329780386,0.0407173010838964,0.0401317346350398
0.0391387034977821,0.0408577370298448,0.0390345951834324,0.0398599354213303,0.0416873865652585
0.0405057729484583,0.0395290765248269,0.0390598866395911,0.0390226355564117,0.0405475930033262
0.0403491002147092,0.0402232708399227,0.0385005626344073,0.0401015676494119,0.0401430654094361
0.0413177320971886,0.0386862945611447,0.0403140200627272,0.0404816792728821,0.0413448187418884
0.0383195765488511,0.0389740037687127,0.0408256890033515,0.0406517193290589,0.0405312588403559
0.0394525377224671,0.0387934823346651,0.0405956716992828,0.0407908618627108,0.0389456723701796
0.03722963780011,0.0414301943300676,0.041735514077955,0.0415574557435059,0.0419415855208336
0.0371211407709223,0.039530953731313,0.0401155895866692,0.0381980077247089,0.0409557683380025
0.0418422953783318,0.0406841519524962,0.041081112653333,0.0420585294009146,0.0399484348054234
0.0403147698753048,0.0430058866772114,0.038317152510534,0.0386176452738507,0.0415473432229145
0.0406408691433288,0.0415192830633815,0.0406231064043526,0.0408139069906264,0.0423334534368822
0.0375402063692415,0.0399271195940047,0.0390511544275365,0.041610336496428,0.0396396009814613
0.0387290138005264,0.0378338151928224,0.0386464789074579,0.0394584782315745,0.0397772635066107
0.0463742549684753,0.0415984518335626,0.0404693834992178,0.0384257250286168,0.0390687566554997
0.0408190779441391,0.0408301399788489,0.040435124918298,0.0408310338292338,0.0402212769164434
0.0386493745544373,0.0408500665748427,0.0398407855574686,0.0398813476410712,0.0420427394418989
0.0429831900756862,0.036491942584139,0.040009086194588,0.0405066884986922,0.0412389746296777
0.0377281674785717,0.0419290615660856,0.0420102224731449,0.0413620273780563,0.0402271647927388
0.0387319278061093,0.0405648085798191,0.0383331209437243,0.0384558684010285,0.0386247413842968
0.0371911518725065,0.0364620542014378,0.0429586065269409,0.0414183989350152,0.0409272002658725
0.0371592517286461,0.0432417264397099,0.0388687070060202,0.039308658117281,0.0419100388075932
0.0365857145739335,0.0400142198685862,0.0417496697560531,0.0397270640504096,0.0416499414638703
0.0420380254738795,0.0413687539967537,0.0391224628538218,0.0393510197817108,0.0395854995728722
0.0377504995958806,0.038359549751772,0.04107182301789,0.0414320293308306,0.0407846447151827
0.0430797530049231,0.0406804673649805,0.0398891674447038,0.0414328206343211,0.0412521949835839
0.0382592515127999,0.0408625602807668,0.0417014861453328,0.0401210808343989,0.0385756881811945
0.0356270104024308,0.0394193487318697,0.0414818201378092,0.038559996179894,0.0393316779088317
0.0453919189210374,0.0408149692107698,0.040934260746403,0.0407032370526683,0.038516317516843
0.0343028098290656,0.0397643210352011,0.0377354020741785,0.0410308525298745,0.0393361723707513
0.0387787385565406,0.0410343774650996,0.0445655060484011,0.0395128304041228,0.0420167971675568
